cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,cell97,cell98,cell99,cell100,cell101,cell102,cell103,cell104,cell105,cell106,cell107,cell108,cell109,cell110,cell111,cell112,cell113,cell114,cell115,cell116,cell117,cell118,cell119,cell120,cell121,cell122,cell123,cell124,cell125,cell126,cell127,cell128,cell129,cell130,cell131,cell132,cell133,cell134,cell135,cell136,cell137,cell138,cell139
10615,10704,8380.6,11075,8933.3,8409.9,10510,9412.5,8027.6,10186,11162,10710,9128,9686.4,10391,8698.9,11273,11301,9784.7,8652.2,8484,11105,11436,9288.5,10219,10927,9170.2,10925,10948,9628.5,8943.2,10410,10413,10202,10048,10750,9153.6,9510.8,10565,10559,12269,11189,12883,8945.9,11175,8975,10141,10562,10981,10795,10729,9780,11145,9120.9,12423,10264,10222,9131.6,10433,9916.2,10725,10098,10750,8024.2,10841,8890.2,10438,11500,11232,10847,8782.1,9080.6,9590.5,11045,11000,11936,10171,8948.9,8335.3,10241,9166.7,7586.8,9090.4,10615,12064,9521.4,8140.4,10293,9902,11759,10058,8470.1,10913,7914.6,10369,9135.4,7796.7,12053,11255,10993,9622.8,10091,7138.9,9711.5,8920.5,11537,10440,10512,10102,10396,10484,9930.6,8952.6,11025,10550,10486,10586,9932.8,9969.9,10370,9952.4,10209,11167,11532,9901.2,9962.5,9577.2,8798.1,9920.4,7390.2,6976.7,9587.5,9837.3,9675.3,8875,8313.3,5967.2,8078.8,7879.7
10615,10761,8306,11115,8961.1,8473,10607,9393.8,8096.6,10211,11172,10748,9134.9,9704.1,10386,8747.2,11262,11285,9805.6,8614.9,8452,11105,11476,9250,10233,10957,9127.7,10906,10896,9608.7,9056.8,10425,10423,10244,10053,10781,9134.8,9518,10528,10503,12281,11220,12836,8945.9,11162,8950,10037,10596,11014,10788,10703,9830,11165,9109.9,12402,10222,10289,9151.3,10433,9945.1,10699,10084,10798,8029,10818,8963.4,10424,11485,11202,10782,8807.7,9086,9590.5,11118,11019,11986,10151,8971.6,8347.1,10247,9123.7,7586.8,9146.9,10604,12086,9529.9,8105.3,10328,9895.4,11754,10042,8470.1,10922,7914.6,10390,9166.7,7853.7,12068,11199,11007,9640.4,10091,7211.1,9698.7,8953.6,11533,10440,10537,10055,10374,10516,9958.3,8944,11062,10564,10525,10552,9924.4,9954.9,10397,9866.7,10196,11101,11571,9901.2,9962.5,9552.8,8740.4,9964.6,7304.9,7000,9537.5,9795.2,9701.3,8953.1,8253,5934.4,8078.8,7863.6
10577,10704,8343.3,11062,8955.6,8495.5,10545,9387.5,8027.6,10236,11172,10716,9121.1,9716,10435,8721.2,11262,11280,9826.4,8614.9,8496,11168,11476,9288.5,10212,10948,9138.3,10943,10917,9592.9,8977.3,10507,10317,10232,10040,10804,9183.5,9503.6,10528,10503,12269,11308,12879,8927.9,11149,9000,10104,10590,11014,10826,10729,9770,11173,9142.9,12423,10236,10289,9177.6,10463,9945.1,10756,10098,10798,8009.7,10932,8926.8,10397,11485,11215,10835,8717.9,9107.5,9638.1,11127,11000,11979,10181,8965.9,8382.4,10247,9145.2,7611.6,9163.8,10599,12099,9478.6,8157.9,10364,9947.7,11767,10067,8495.7,10991,7914.6,10390,9125,7853.7,12129,11193,11020,9649.1,10097,7222.2,9692.3,8953.6,11588,10416,10463,10062,10429,10548,9930.6,8961.2,11050,10579,10519,10552,9932.8,9936.1,10377,9847.6,10157,11145,11610,9963,10012,9585.4,8836.5,9911.5,7280.5,6953.5,9525,9813.3,9662.3,9000,8313.3,5950.8,8090.9,7877
10615,10732,8343.3,11040,8972.2,8464,10579,9381.2,8048.3,10217,11187,10755,9110.7,9745.6,10418,8736.1,11262,11290,9840.3,8608.7,8452,11196,11445,9307.7,10219,10957,9148.9,10981,10906,9624.5,8943.2,10455,10385,10238,10022,10777,9161,9597.1,10574,10559,12228,11233,12911,8936.9,11197,9050,10133,10534,10990,10833,10720,9770,11121,9087.9,12392,10181,10156,9236.8,10443,9933.5,10710,10064,10732,8000,10818,8939,10438,11470,11202,10847,8730.8,9107.5,9600,11106,11025,11979,10168,8943.2,8323.5,10283,9150.5,7661.2,9107.3,10658,12064,9538.5,8105.3,10364,9954.2,11781,10000,8461.5,10922,7890.2,10349,9145.8,7878,12083,11236,11020,9675.4,10109,7166.7,9750,8940.4,11522,10398,10549,10023,10330,10597,9916.7,8956.9,10962,10594,10563,10586,9966.4,9943.6,10356,9895.2,10196,11109,11623,9864.2,9975,9658.5,8855.8,9938.1,7317.1,7000,9612.5,9831.3,9714.3,8953.1,8265.1,5950.8,8103,7874.3
10623,10634,8261.2,11058,8961.1,8491,10538,9412.5,8055.2,10205,11172,10723,9152.2,9757.4,10462,8710,11267,11275,9875,8583.9,8492,11175,11476,9317.3,10260,10931,9117,10934,10927,9596.8,8988.6,10440,10413,10256,10053,10759,9168.5,9604.3,10546,10559,12275,11277,12776,8927.9,11202,8987.5,10096,10567,11014,10841,10720,9720,11121,9131.9,12433,10167,10233,9138.2,10443,9953.8,10762,10068,10768,8009.7,10864,8902.4,10379,11432,11171,10818,8666.7,9069.9,9628.6,11102,11049,11957,10181,8943.2,8394.1,10253,9107.5,7528.9,9096,10684,12062,9529.9,8152,10394,9941.2,11775,10050,8512.8,10991,7975.6,10364,9145.8,7853.7,12098,11261,11060,9675.4,10109,7177.8,9724.4,8966.9,11526,10446,10512,10047,10407,10516,9986.1,8965.5,11025,10609,10568,10586,9991.6,9936.1,10322,9923.8,10163,11123,11545,9901.2,9937.5,9650.4,8855.8,9920.4,7292.7,6976.7,9537.5,9837.3,9805.2,8921.9,8247,5901.6,8097,7893
10569,10746,8283.6,11097,8955.6,8441.4,10586,9343.8,8041.4,10193,11157,10755,9134.9,9763.3,10391,8773.2,11235,11280,9875,8658.4,8480,11189,11463,9346.2,10164,10966,9180.9,10896,10896,9588.9,9034.1,10478,10433,10214,10053,10781,9134.8,9532.4,10519,10588,12292,11195,12832,8909.9,11140,8962.5,10081,10596,10976,10795,10627,9760,11125,9120.9,12351,10111,10289,9118.4,10478,9913.3,10746,10071,10792,8004.8,10727,8975.6,10388,11500,11224,10818,8807.7,9139.8,9571.4,11098,11037,11929,10158,8948.9,8370.6,10238,9150.5,7661.2,9096,10631,12011,9495.7,8117,10364,9941.2,11717,9958.3,8453,11026,7914.6,10385,9114.6,7837.4,12061,11174,11053,9671.1,10115,7183.3,9692.3,8940.4,11526,10428,10463,10086,10286,10589,9972.2,8935.3,11062,10609,10536,10572,9991.6,9954.9,10349,9847.6,10163,11145,11623,9925.9,9925,9658.5,8826.9,9938.1,7390.2,7023.3,9650,9765.1,9753.2,9015.6,8259,5950.8,8072.7,7882.4
10692,10732,8335.8,11071,8977.8,8459.5,10476,9368.8,8041.4,10217,11177,10710,9134.9,9704.1,10359,8728.6,11267,11316,9881.9,8608.7,8504,11119,11454,9346.2,10205,10931,9138.3,10953,10927,9585,8977.3,10470,10308,10262,10053,10781,9217.2,9568.3,10583,10582,12216,11296,12836,8909.9,11211,8987.5,10081,10579,11014,10818,10720,9740,11141,9098.9,12412,10278,10278,9190.8,10473,9948,10705,10108,10804,8033.8,10955,8939,10433,11515,11211,10806,8769.2,9123.7,9523.8,11098,11074,11922,10174,8903.4,8364.7,10238,9123.7,7661.2,9129.9,10658,12046,9495.7,8122.8,10394,9921.6,11738,10033,8487.2,10913,7939,10379,9135.4,7829.3,12121,11217,11040,9666.7,10164,7211.1,9717.9,8947,11548,10422,10451,10086,10341,10710,9972.2,8922.4,11012,10589,10590,10579,9907.6,9947.4,10404,9857.1,10176,11065,11519,9950.6,10025,9723.6,8817.3,9929.2,7353.7,6953.5,9525,9777.1,9779.2,8906.2,8343.4,5918,8109.1,7895.7
10569,10732,8350.7,11071,8938.9,8459.5,10538,9381.2,8048.3,10168,11136,10806,9155.7,9769.2,10418,8724.9,11251,11290,9819.4,8652.2,8464,11154,11471,9278.8,10219,10953,9106.4,10934,10844,9604.7,9102.3,10493,10356,10262,10048,10746,9191,9510.8,10500,10508,12211,11214,12832,8936.9,11193,8987.5,10067,10556,11005,10780,10729,9810,11137,9120.9,12464,10264,10289,9217.1,10522,9933.5,10777,10051,10714,8004.8,10795,9000,10388,11477,11193,10871,8782.1,9075.3,9571.4,11041,11068,12043,10168,8914.8,8376.5,10238,9118.3,7619.8,9096,10642,12070,9461.5,8111.1,10369,9941.2,11781,10008,8529.9,10904,7865.9,10359,9093.8,7886.2,12083,11205,11007,9662.3,10115,7222.2,9666.7,8927.2,11574,10416,10476,10047,10330,10492,9958.3,8961.2,11038,10584,10503,10593,9974.8,9932.3,10329,9914.3,10176,11167,11532,9851.9,9962.5,9682.9,8778.8,9955.8,7378,6976.7,9500,9837.3,9805.2,9000,8277.1,6000,8072.7,7885
10623,10761,8328.4,11088,8955.6,8468.5,10510,9393.8,8062.1,10230,11182,10755,9152.2,9745.6,10397,8706.3,11219,11347,9861.1,8621.1,8500,11175,11432,9317.3,10212,10987,9148.9,10925,10927,9600.8,9056.8,10455,10462,10262,10084,10795,9146.1,9503.6,10500,10531,12257,11252,12836,8982,11127,8975,10104,10618,11005,10803,10712,9740,11141,9197.8,12443,10167,10333,9230.3,10488,9939.3,10725,10091,10810,8038.6,10886,8939,10429,11530,11237,10847,8743.6,9048.4,9647.6,11086,11086,11972,10184,8965.9,8376.5,10304,9118.3,7677.7,9096,10701,12086,9435.9,8152,10384,9928.1,11765,10050,8581.2,10913,7890.2,10410,9114.6,7821.1,12098,11236,11053,9706.1,10085,7222.2,9717.9,8973.5,11555,10470,10500,10094,10451,10548,9986.1,8961.2,11138,10634,10607,10586,9991.6,9947.4,10418,9847.6,10176,11123,11597,9876.5,9987.5,9682.9,8826.9,9964.6,7390.2,6976.7,9512.5,9855.4,9805.2,9000,8289.2,6000,8097,7874.3
10669,10789,8350.7,11088,8988.9,8491,10552,9368.8,8103.4,10217,11131,10755,9107.3,9751.5,10391,8795.5,11283,11280,9895.8,8670.8,8468,11168,11471,9403.8,10226,10974,9148.9,10953,10958,9596.8,9056.8,10560,10365,10286,10053,10804,9221,9546.8,10509,10588,12287,11289,12813,8918.9,11197,8962.5,10052,10573,11000,10871,10695,9750,11125,9109.9,12371,10208,10344,9157.9,10404,9965.3,10777,10054,10792,8029,10886,8890.2,10438,11606,11211,10835,8628.2,9096.8,9619,11053,11049,12014,10171,8948.9,8352.9,10286,9123.7,7694.2,9135.6,10690,12035,9470.1,8152,10434,9928.1,11741,9983.3,8495.7,11026,7914.6,10349,9156.2,7861.8,12061,11267,11000,9679.8,10091,7300,9724.4,8960.3,11577,10446,10610,10055,10418,10581,9916.7,8948.3,11025,10658,10519,10531,9991.6,9947.4,10377,9857.1,10157,11174,11571,9938.3,10000,9723.6,8846.2,9955.8,7304.9,7000,9575,9843.4,9675.3,8953.1,8289.2,5934.4,8103,7869
10600,10718,8298.5,11058,8966.7,8436.9,10510,9406.2,8089.7,10217,11182,10819,9128,9781.1,10435,8724.9,11289,11347,9833.3,8596.3,8468,11133,11480,9211.5,10212,10922,9095.7,10906,10875,9620.6,8977.3,10545,10394,10173,10079,10777,9131.1,9561.2,10574,10582,12251,11226,12832,8964,11175,9012.5,10044,10612,10971,10841,10729,9840,11113,9164.8,12412,10250,10256,9138.2,10478,9930.6,10746,10095,10750,8033.8,10727,8865.9,10438,11485,11211,10776,8807.7,9086,9542.9,11073,11012,11943,10135,8926.1,8358.8,10253,9177.4,7603.3,9079.1,10620,12054,9495.7,8111.1,10343,9915,11733,10008,8478.6,10913,7902.4,10338,9083.3,7853.7,12098,11230,11047,9662.3,10079,7161.1,9698.7,8887.4,11566,10410,10561,10078,10385,10581,9986.1,8944,11012,10584,10574,10552,9966.4,9939.8,10377,9895.2,10261,11087,11519,9888.9,9975,9658.5,8798.1,9946.9,7353.7,7000,9537.5,9831.3,9779.2,8968.8,8241,5934.4,8103,7879.7
10646,10690,8328.4,11018,8955.6,8427.9,10531,9387.5,8027.6,10193,11141,10755,9141.9,9710.1,10435,8721.2,11273,11290,9881.9,8577.6,8468,11140,11467,9365.4,10260,10914,9148.9,10915,10896,9616.6,8988.6,10507,10375,10244,10044,10812,9176,9532.4,10509,10565,12269,11264,12757,8936.9,11202,8987.5,10044,10579,11024,10780,10712,9750,11097,9153.8,12361,10292,10311,9098.7,10458,9927.7,10736,10095,10792,8004.8,10795,8853.7,10433,11523,11193,10782,8666.7,9112.9,9600,11069,11074,11950,10197,8920.5,8352.9,10274,9123.7,7652.9,9096,10658,12062,9495.7,8134.5,10399,9934.6,11709,10017,8521.4,10948,7987.8,10369,9166.7,7837.4,12167,11236,11013,9710.5,10097,7194.4,9679.5,8940.4,11596,10410,10451,10117,10374,10565,9902.8,8969.8,11012,10599,10541,10483,9949.6,9947.4,10301,9828.6,10183,11167,11506,9950.6,9987.5,9674.8,8826.9,9964.6,7268.3,6953.5,9625,9849.4,9779.2,9015.6,8271.1,5918,8103,7866.3
10669,10803,8365.7,11071,8938.9,8455,10572,9412.5,8027.6,10161,11212,10768,9159.2,9763.3,10440,8743.5,11246,11295,9895.8,8602.5,8456,11189,11436,9375,10205,10935,9106.4,10925,10917,9668,9011.4,10455,10317,10256,10040,10746,9183.5,9518,10537,10621,12234,11258,12780,8982,11167,9075,10030,10556,11019,10811,10695,9740,11121,9142.9,12433,10208,10378,9177.6,10458,9927.7,10725,10084,10744,8019.3,10864,8926.8,10420,11477,11215,10806,8756.4,9102.2,9523.8,11127,11049,11986,10171,8926.1,8370.6,10229,9177.4,7570.2,9096,10674,12072,9487.2,8140.4,10394,9960.8,11719,10058,8478.6,10913,7926.8,10328,9125,7845.5,12098,11248,11047,9662.3,10103,7150,9711.5,8986.8,11540,10458,10476,10086,10473,10645,10014,8952.6,10962,10545,10546,10559,9932.8,9947.4,10390,9923.8,10170,11080,11519,9925.9,10000,9772.4,8875,9920.4,7365.9,7023.3,9537.5,9867.5,9701.3,8984.4,8253,5967.2,8103,7893
10638,10718,8291,11000,8922.2,8455,10593,9375,8013.8,10205,11202,10761,9166.1,9721.9,10429,8769.5,11299,11223,9868.1,8633.5,8460,11210,11493,9326.9,10233,10935,9138.3,10962,10927,9616.6,9022.7,10440,10442,10286,10022,10777,9146.1,9496.4,10528,10582,12175,11277,12762,8936.9,11158,8962.5,10111,10551,10971,10811,10686,9710,11137,9142.9,12402,10250,10278,9118.4,10433,9927.7,10720,10074,10768,8014.5,10841,8963.4,10397,11500,11224,10765,8717.9,9064.5,9581,11086,11019,11979,10188,8954.5,8376.5,10235,9155.9,7686,9079.1,10636,12038,9538.5,8134.5,10384,9960.8,11754,10008,8478.6,10930,7890.2,10385,9145.8,7845.5,12106,11267,11027,9684.2,10109,7183.3,9685.9,8913.9,11562,10434,10549,10086,10352,10540,10000,8935.3,11050,10624,10536,10559,9949.6,9921.1,10404,9857.1,10196,11123,11532,9938.3,10025,9731.7,8817.3,9973.5,7341.5,6930.2,9525,9819.3,9740.3,8921.9,8271.1,5967.2,8127.3,7890.4
10646,10732,8291,11058,8955.6,8464,10531,9362.5,8013.8,10143,11126,10742,9162.6,9721.9,10402,8702.6,11273,11301,9861.1,8590.1,8468,11147,11432,9384.6,10240,10948,9191.5,10991,10875,9608.7,9034.1,10455,10346,10232,10022,10817,9149.8,9503.6,10593,10571,12257,11270,12822,8945.9,11140,9037.5,10133,10567,11014,10803,10703,9820,11165,9120.9,12485,10208,10367,9151.3,10463,9919.1,10736,10061,10756,8009.7,10818,8951.2,10397,11538,11197,10818,8666.7,9107.5,9590.5,11086,11062,11950,10171,8931.8,8405.9,10226,9150.5,7735.5,9107.3,10620,12051,9547,8193,10389,9967.3,11733,10017,8512.8,10939,7926.8,10308,9104.2,7845.5,12061,11242,11020,9684.2,10115,7211.1,9717.9,8947,11537,10392,10549,10086,10396,10581,9944.4,8939.7,11000,10589,10590,10559,9949.6,9951.1,10336,9828.6,10137,11087,11506,9888.9,9937.5,9707.3,8826.9,9955.8,7329.3,6953.5,9487.5,9843.4,9805.2,8906.2,8349.4,5918,8084.8,7882.4
10646,10746,8380.6,11035,8966.7,8509,10600,9325,8041.4,10155,11177,10729,9152.2,9645,10364,8739.8,11278,11295,9895.8,8608.7,8480,11175,11476,9365.4,10219,10978,9191.5,10943,10854,9620.6,9045.5,10515,10298,10244,10031,10750,9157.3,9467.6,10519,10537,12234,11270,12836,8900.9,11154,9012.5,10156,10584,11024,10780,10712,9780,11101,9175.8,12381,10125,10422,9138.2,10448,9939.3,10772,10047,10744,8048.3,10864,8890.2,10397,11432,11263,10747,8807.7,9086,9571.4,11098,10994,12007,10174,8943.2,8376.5,10256,9118.3,7644.6,9107.3,10679,12038,9521.4,8140.4,10384,9960.8,11733,10000,8495.7,10922,7841.5,10364,9156.2,7837.4,12114,11248,11033,9750,10091,7227.8,9705.1,8927.2,11544,10398,10524,10070,10418,10565,9930.6,8918.1,11012,10609,10590,10497,9966.4,9924.8,10322,9838.1,10196,11058,11558,9802.5,9950,9715.4,8826.9,9964.6,7304.9,6953.5,9487.5,9897.6,9857.1,8953.1,8247,5934.4,8097,7914.4
10677,10690,8306,11031,8961.1,8432.4,10490,9375,8075.9,10224,11187,10781,9155.7,9686.4,10402,8732.3,11305,11295,9854.2,8608.7,8456,11133,11511,9307.7,10253,10978,9138.3,10953,10906,9573.1,9000,10507,10279,10244,10031,10759,9146.1,9474.8,10667,10508,12281,11170,12794,8982,11149,8975,10096,10590,11029,10773,10712,9750,11121,9131.9,12361,10292,10300,9138.2,10483,9924.9,10725,10115,10798,8009.7,10727,8914.6,10464,11417,11232,10812,8692.3,9053.8,9495.2,11078,11049,11943,10184,8960.2,8370.6,10229,9231.2,7644.6,9073.4,10599,12064,9495.7,8181.3,10384,9843.1,11727,10025,8504.3,10939,7902.4,10374,9093.8,7853.7,12076,11292,11027,9684.2,10085,7194.4,9730.8,8913.9,11570,10404,10488,10055,10385,10653,9972.2,8931,11088,10550,10574,10593,9958,9921.1,10377,9933.3,10196,11123,11558,9876.5,9987.5,9682.9,8769.2,9946.9,7390.2,7023.3,9462.5,9891.6,9818.2,8984.4,8295.2,5901.6,8078.8,7871.7
10669,10775,8365.7,11035,8950,8414.4,10552,9393.8,8034.5,10199,11121,10794,9152.2,9704.1,10446,8717.5,11316,11254,9881.9,8633.5,8472,11189,11480,9278.8,10192,10909,9138.3,10943,10885,9588.9,9056.8,10396,10452,10220,10057,10746,9179.8,9518,10556,10554,12269,11258,12804,8945.9,11189,8987.5,10089,10567,11005,10750,10695,9720,11105,9087.9,12361,10181,10344,9125,10424,9945.1,10762,10091,10696,8009.7,10841,8939,10406,11462,11189,10759,8769.2,9048.4,9552.4,11073,11043,11936,10178,8943.2,8376.5,10244,9134.4,7644.6,9118.6,10642,12024,9547,8093.6,10348,9941.2,11725,10017,8478.6,10887,7890.2,10359,9093.8,7853.7,12106,11286,11073,9688.6,10079,7161.1,9743.6,8920.5,11540,10488,10427,10062,10396,10548,9944.4,8931,11038,10639,10563,10600,9932.8,9906,10342,9876.2,10157,11101,11468,9975.3,10025,9674.8,8807.7,9982.3,7341.5,7000,9587.5,9861.4,9779.2,9046.9,8289.2,5950.8,8103,7877
10608,10761,8231.3,11075,8894.4,8400.9,10517,9350,8055.2,10155,11141,10735,9173,9674.6,10397,8717.5,11283,11275,9875,8583.9,8488,11161,11476,9413.5,10151,10953,9117,10934,10917,9604.7,8977.3,10493,10288,10202,10035,10786,9149.8,9532.4,10519,10565,12228,11220,12790,8955,11197,8987.5,10104,10562,10981,10773,10788,9740,11137,9098.9,12361,10236,10356,9065.8,10389,9933.5,10782,10064,10732,8033.8,10636,8817.1,10402,11477,11211,10818,8705.1,9069.9,9523.8,11069,10994,12021,10204,8954.5,8288.2,10247,9069.9,7553.7,9118.6,10663,12027,9427.4,8117,10333,9928.1,11733,9950,8470.1,10939,7939,10390,9114.6,7878,12015,11205,11040,9671.1,10091,7205.6,9692.3,8920.5,11548,10428,10573,10039,10341,10581,9916.7,8922.4,10962,10569,10541,10572,9949.6,9943.6,10342,9847.6,10150,11130,11494,9851.9,10012,9682.9,8759.6,9991.2,7378,6976.7,9525,9885.5,9792.2,8875,8289.2,5918,8078.8,7879.7
10646,10718,8380.6,11027,8938.9,8482,10552,9331.2,8034.5,10137,11237,10690,9145.3,9698.2,10413,8724.9,11257,11295,9875,8596.3,8424,11105,11533,9240.4,10240,10922,9117,10991,10948,9596.8,8897.7,10470,10356,10280,10035,10812,9161,9568.3,10602,10605,12251,11258,12790,8936.9,11162,8937.5,10104,10551,11005,10742,10627,9760,11125,9120.9,12351,10167,10433,9203.9,10468,9953.8,10736,10108,10780,8024.2,10886,8878,10420,11492,11162,10771,8692.3,9053.8,9476.2,11073,11037,11922,10184,8937.5,8305.9,10250,9107.5,7652.9,9107.3,10701,12029,9444.4,8128.7,10389,9902,11730,9991.7,8461.5,10965,7878,10349,9208.3,7853.7,12114,11211,11007,9701.8,10091,7188.9,9717.9,8874.2,11581,10488,10427,10070,10341,10573,9944.4,8948.3,11075,10599,10546,10517,9916,9936.1,10336,9866.7,10163,11080,11584,9888.9,9987.5,9699.2,8817.3,9938.1,7353.7,6953.5,9550,9891.6,9714.3,8921.9,8259,5950.8,8097,7879.7
10569,10662,8268.7,11027,8961.1,8468.5,10476,9375,8055.2,10193,11141,10768,9159.2,9781.1,10440,8702.6,11342,11347,9812.5,8596.3,8448,11147,11502,9288.5,10226,10940,9042.6,10981,10885,9596.8,8920.5,10455,10356,10256,10031,10790,9153.6,9532.4,10556,10508,12211,11220,12799,8900.9,11123,8975,10044,10534,10995,10750,10695,9680,11129,9219.8,12330,10167,10378,9144.7,10478,9907.5,10731,10047,10720,8019.3,10795,8902.4,10420,11462,11215,10865,8615.4,9086,9542.9,11078,11025,11908,10168,8909.1,8323.5,10205,9139.8,7553.7,9129.9,10599,12021,9470.1,8163.7,10359,9875.8,11666,10025,8478.6,10904,7939,10364,9083.3,7829.3,12023,11217,11013,9657.9,10061,7133.3,9711.5,8947,11555,10452,10524,10031,10407,10548,9972.2,8931,11025,10634,10557,10490,9966.4,9928.6,10377,9866.7,10176,11109,11494,9901.2,10000,9699.2,8778.8,9893.8,7292.7,7000,9475,9837.3,9805.2,8843.8,8277.1,5950.8,8127.3,7871.7
10646,10831,8343.3,11062,8983.3,8445.9,10510,9337.5,8055.2,10224,11152,10794,9117.6,9751.5,10457,8724.9,11289,11275,9826.4,8590.1,8468,11112,11493,9394.2,10226,10927,9127.7,10953,10885,9592.9,8909.1,10537,10337,10274,10075,10763,9168.5,9460.4,10491,10480,12222,11239,12813,8955,11136,9000,10104,10534,11000,10795,10703,9680,11109,9087.9,12361,10208,10378,9144.7,10453,9936.4,10782,10095,10786,8048.3,10841,8865.9,10379,11371,11228,10771,8717.9,9043,9514.3,11094,11037,11922,10191,8909.1,8341.2,10253,9102.2,7595,9096,10551,12008,9547,8093.6,10328,9895.4,11717,10025,8478.6,10913,7926.8,10359,9145.8,7853.7,12114,11255,11013,9714.9,10133,7138.9,9705.1,8887.4,11522,10434,10537,10031,10363,10500,9972.2,8909.5,10988,10564,10563,10497,9949.6,9898.5,10404,9847.6,10196,11130,11519,9901.2,10000,9707.3,8826.9,9964.6,7365.9,7023.3,9475,9867.5,9727.3,8937.5,8271.1,5967.2,8078.8,7879.7
10585,10704,8283.6,11044,8955.6,8445.9,10517,9343.8,8055.2,10118,11207,10768,9162.6,9769.2,10413,8758.4,11316,11285,9888.9,8596.3,8468,11112,11493,9346.2,10137,10862,9127.7,10962,10917,9573.1,8988.6,10418,10346,10190,10053,10799,9172.3,9554,10593,10571,12211,11277,12822,8945.9,11136,9025,10185,10528,10976,10750,10669,9700,11077,9098.9,12402,10222,10389,9125,10429,9939.3,10715,10084,10744,8004.8,10932,8878,10388,11470,11189,10800,8692.3,9069.9,9542.9,11090,11056,11957,10178,8937.5,8329.4,10241,9080.6,7578.5,9141.2,10668,12016,9461.5,8152,10364,9888.9,11714,10008,8495.7,10922,7890.2,10415,9166.7,7861.8,12068,11193,11033,9701.8,10079,7211.1,9705.1,8907.3,11518,10458,10573,10062,10275,10556,9944.4,8887.9,11038,10579,10607,10586,9924.4,9924.8,10397,9838.1,10150,11138,11455,9888.9,10012,9650.4,8846.2,9964.6,7414.6,6930.2,9537.5,9879.5,9766.2,8937.5,8247,5934.4,8103,7858.3
10638,10690,8358.2,11027,8888.9,8455,10497,9362.5,8013.8,10174,11192,10742,9103.8,9745.6,10424,8691.4,11299,11280,9902.8,8583.9,8436,11126,11485,9413.5,10199,10940,9063.8,10962,10865,9545.5,9000,10485,10337,10202,10040,10759,9172.3,9510.8,10519,10588,12269,11214,12762,8945.9,11140,8975,10081,10539,10990,10811,10703,9750,11089,9098.9,12402,10250,10378,9164.5,10502,9965.3,10756,10098,10744,8048.3,10909,8902.4,10402,11447,11215,10771,8769.2,9053.8,9533.3,11069,11049,11936,10171,8909.1,8382.4,10265,9091.4,7702.5,9084.7,10626,12003,9504.3,8157.9,10333,9915,11714,10000,8538.5,10939,7926.8,10426,9125,7886.2,12106,11230,11053,9719.3,10133,7211.1,9679.5,8907.3,11555,10440,10463,10055,10330,10589,10014,8931,11025,10559,10601,10593,9916,9913.5,10295,9819,10170,11138,11494,9963,9962.5,9780.5,8807.7,9955.8,7292.7,6976.7,9550,9843.4,9818.2,8984.4,8301.2,5918,8115.2,7879.7
10515,10746,8306,11049,8950,8418.9,10559,9400,8000,10168,11162,10787,9176.5,9757.4,10424,8680.3,11289,11244,9868.1,8590.1,8440,11147,11436,9288.5,10192,10918,9127.7,10934,10844,9612.6,8943.2,10455,10394,10232,10048,10746,9149.8,9489.2,10454,10520,12222,11277,12748,8918.9,11127,8925,10096,10567,10962,10689,10661,9790,11085,9109.9,12340,10194,10422,9118.4,10483,9927.7,10720,10101,10768,8029,10773,8865.9,10424,11462,11184,10776,8653.8,9053.8,9523.8,11061,11019,11936,10181,8948.9,8311.8,10199,9161.3,7619.8,9118.6,10636,12043,9478.6,8128.7,10409,9967.3,11722,10017,8435.9,10878,7939,10415,9083.3,7821.1,12045,11317,10987,9675.4,10103,7227.8,9775.6,8953.6,11529,10410,10500,10109,10418,10645,9972.2,8926.7,11062,10584,10557,10593,9958,9951.1,10295,9952.4,10170,11152,11519,9925.9,9962.5,9691.1,8750,9946.9,7378,6976.7,9500,9843.4,9766.2,8906.2,8289.2,5918,8121.2,7866.3
